Record Sequence Number,EQID_Code,EQID,Epicenter Latitude (deg; positive N),Epicenter Longitude (deg; positive E),Hypocenter Depth (km),Magnitude,Station ID,Station Code,SSN,Station Latitude (deg positive N),Station Longitude (deg positive E),FBA,Tn,P*,Cat,Repi_OpenQuake,Rrup_OpenQuake,Rhypo_OpenQuake,Tcorner,Rvolc [km],FBA_RvolcBased,Total,dBe,dWe,dBe Tau Fixed,dWe Tau Fixed,Magbin,R_Bin,Rvolc_Bin,Rvolc[%],dWe_Convert,Cat_Tag,T_0.01_RotD50,T_0.02_RotD50,T_0.03_RotD50,T_0.05_RotD50,T_0.075_RotD50,T_0.1_RotD50,T_0.15_RotD50,T_0.2_RotD50,T_0.25_RotD50,T_0.3_RotD50,T_0.4_RotD50,T_0.5_RotD50,T_0.75_RotD50,T_1.0_RotD50,T_1.5_RotD50,T_2.0_RotD50,T_3.0_RotD50,T_4.0_RotD50,T_5.0_RotD50,T_6.0_RotD50,T_7.5_RotD50,T_10.0_RotD50
6245,CO_20190126123226,215,3.03,-75.72,10.0,5.6148,RNAC_277,PAL,208,4.9056,-76.2825,1,0.26,3.48117656755492,3,217.6305256,214.0815053,218.0757277,8.88888888888889,0.0,0,-3.162071646441228,0.0052,-3.167271646441228,0.0717015906062698,-3.233773237047498,5.5<= M < 6.0,200<= R < 250,,0.0,0.04211835504711046,s3,0.0001416489215086,0.0001421557604485,0.0001437040713557,0.000148506864424,0.0001468341365953,0.0001734221743119,0.0002183434505606,0.0003639361518858,0.0004287697441386,0.0004843233761467,0.0003938758909276,0.0002859401488277,0.0002681394179408,0.000234773825688,0.0002924839908256,0.0001861830163098,8.714127013251785e-05,4.836487665647299e-05,3.932151376146789e-05,3.563369520897044e-05,2.623928746177371e-05,
6246,CO_20190128210709,216,3.08,-75.65,13.1,5.4808,RNAC_277,PAL,208,4.9056,-76.2825,1,0.26,3.48117656755492,3,214.8988746,211.6154204,215.5359541,13.33333333333333,0.0,0,-0.7780716464412282,-0.1838,-0.5942716464412282,-0.0999893309835159,-0.6780823154577122,5.0<= M < 5.5,200<= R < 250,,0.0,0.5519644447627602,s3,0.00134014853211,0.0013409889989806,0.001353443598369,0.0013783355749235,0.0014569708511722,0.0018069394281345,0.0028436411253822,0.004388370138634,0.0047666680897043,0.0051818853761467,0.0033263969979612,0.002021284482161,0.0012654728868501,0.0011732182446483,0.00060196162895,0.0006001714505606,0.0001329896493374,8.892225790010194e-05,6.191417940876657e-05,3.397540265035677e-05,2.316132925586137e-05,1.2521624872579e-05
6263,CO_20191224190352,250,3.49,-74.0,10.0,5.9519,RNAC_277,PAL,208,4.9056,-76.2825,1,0.26,3.48117656755492,3,296.2211728,295.0538799,296.6045838,8.88888888888889,15.70363428012985,1,0.8385283535587718,0.5689,0.2696283535587718,0.6123475250898605,0.2261808284689113,5.5<= M < 6.0,250<= R < 300,0.0,5.301320675930377,1.309477697562641,s3,0.0061424326360856,0.0061643508685015,0.0062210246024464,0.0063337242986748,0.0065003060152905,0.0070290130448521,0.0084938407614678,0.0130342160346585,0.0234338848929663,0.0275768029663608,0.0145974394189602,0.0065140586136595,0.0047655830662589,0.0021668538379204,0.0018473094281345,0.0006672585096839,0.0002913901202854,0.0002494474148827,0.000224151883792,0.0001391197859327,7.406807135575942e-05,
6264,CO_20191224191904,251,3.48,-74.12,10.0,5.7499,RNAC_277,PAL,208,4.9056,-76.2825,1,0.26,3.48117656755492,3,286.2948071,284.5002359,286.6500015,11.42857142857143,0.0,0,-0.0358716464412282,0.4666,-0.5024716464412282,0.4667847875209912,-0.5026564339622194,5.5<= M < 6.0,250<= R < 300,,0.0,0.6050333814994863,s3,0.0022408885168195,0.0022535558797145,0.002271018404689,0.002309262980632,0.0024555398348623,0.0028074660132517,0.0040669941467889,0.0066541287135575,0.0089462232303771,0.0101031988878695,0.0064655980662589,0.0033572690774719,0.0022259188990825,0.0013576901763506,0.0008487022833843,0.0004417536146788,0.0002726165718654,0.0002055187838939,0.0001426512752293,7.196217838939858e-05,5.427202344546381e-05,4.744728236493374e-05
6267,CO_20191225021122,254,3.43,-74.16,10.0,4.7,RNAC_277,PAL,208,4.9056,-76.2825,1,0.26,3.48117656755492,3,287.1225273,285.7786127,287.364404,16.0,0.0,0,-0.5524716464412281,0.2955,-0.8479716464412281,0.3075230193465084,-0.8599946657877366,4.5<= M < 5.0,250<= R < 300,,0.0,0.4282827603809253,s3,0.000287400482161,0.0002925931997961,0.000293188196738,0.0003051808409785,0.0003275508114169,0.0003944082405708,0.0006587342956167,0.000938503598369,0.0015250370030581,0.0008287901529051,0.0004572589826707,0.0003905673231396,0.0001559744097859,0.0001234589734964,6.832866768603466e-05,3.79156371049949e-05,1.214018450560652e-05,8.29626503567788e-06,8.829113149847095e-06,6.430757390417941e-06,6.43839245667686e-06,4.755785932721713e-06
6309,CO_20181124204113,199,9.29,-70.66,23.0999999999999,5.2068,RNAC_278,PAM,209,7.3395,-72.6996,0,0.26,1.46409378623116,3,311.5851877,309.3750942,312.820347,16.0,0.0,0,0.8223694806062785,0.429,0.3933694806062784,0.5238842466993677,0.2984852339069107,5.0<= M < 5.5,,,0.0,1.481965845824957,s3,0.0012153854597349,0.001220447,0.0012347017584097,0.0013426114403669,0.0015982735300713,0.0016994477155963,0.0031478375535168,0.003686793169215,0.0031369265412844,0.002540795579001,0.0034170743211009,0.0029202558277268,0.0025619858277268,0.0011278038715596,0.000467401961264,0.0003467381671763,0.000159033138634,7.747512232415903e-05,3.585382262996942e-05,2.26506625891947e-05,1.117550662589195e-05,5.997858307849133e-06
6321,CO_20181213092820,211,4.89,-73.28,7.5,4.5,RNAC_278,PAM,209,7.3395,-72.6996,0,0.26,1.46409378623116,3,279.7294842,278.1112465,279.7650012,20.0,0.0,0,-0.1412305193937216,-0.4036,0.2623694806062784,-0.2892772565418929,0.1480467371481713,,250<= R < 300,,0.0,1.300006780998109,s3,0.000186117316004,0.0002002123272171,0.0001951120795107,0.0001945319113149,0.0002054205606523,0.0002377413700305,0.000379498285423,0.0004315752110091,0.0003929715677879,0.0004107196116207,0.0005951550183486,0.0005374383516819,0.0002494111060142,0.000118720432212,6.421838430173292e-05,3.767239449541285e-05,1.89832120285423e-05,1.41154627930683e-05,9.432708460754331e-06,4.519010193679919e-06,2.679016309887869e-06,1.211455657492355e-06
6378,CO_20180131231321,167,-1.74,-77.67,20.5,4.9427,RNAC_279,PAS1,210,1.189,-77.322,1,1.0,1.36150170156438,5,327.61343,326.1365773,328.5437479,20.0,31.70169776619657,1,0.2725557032188691,0.7198,-0.4472442967811309,0.673185498558905,-0.4006297953400358,4.5<= M < 5.0,,25.0,9.6765562285394,0.639387688839347,s5,0.000319066914373,0.0003222965830784,0.000323169991845,0.0003383600366972,0.0003808539765545,0.0005503219816513,0.0005704953211009,0.0007687727431192,0.0010748746941896,0.0015045295932721,0.0010108073455657,0.0007096714189602,0.0003572419286442,0.0001452166544342,0.0001124586564729,4.408339245667685e-05,1.510559327217125e-05,7.338821610601427e-06,5.481668705402651e-06,3.385080530071356e-06,2.234070336391437e-06,1.764448521916412e-06
6419,CO_20190214062441,219,0.63,-77.79,10.0,5.0522,RNAC_279,PAS1,210,1.189,-77.322,0,1.0,1.36150170156438,5,81.02822811,79.72829553,82.375046,13.33333333333333,35.73062657737252,1,-1.427644296781131,-0.7448,-0.6828442967811308,-0.5841042966084298,-0.8435400001727009,5.0<= M < 5.5,50<= R < 100,25.0,44.09651723948147,0.5051780706152652,s5,0.0008594457808358,0.0008645690356778,0.000880847501529,0.0009320547278287,0.0011353959969418,0.0014140331957186,0.0018084994933741,0.0028107916116207,0.0027303377054026,0.0025363540438328,0.0025021760642201,0.0011598841814475,0.0009263360071355,0.0005951088134556,0.0002572305535168,0.0002140868246687,0.0001540009867482,0.0002043689347604,0.0001730250937818,0.0001113679816513,5.433548318042814e-05,2.143974617737003e-05
6434,CO_20190513180013,234,0.66,-78.01,15.8999999999999,4.9485,RNAC_279,PAS1,210,1.189,-77.322,0,1.0,1.36150170156438,5,95.37026481,96.96121475,97.46651401,13.33333333333333,56.27871271753698,1,-1.653544296781131,-0.6529,-1.000644296781131,-0.6306559889036599,-1.022888307877471,4.5<= M < 5.0,50<= R < 100,50.0,59.01075437890145,0.367642493972007,s5,0.0004202464658511,0.0004268832222222,0.0004380577859327,0.0004694352099898,0.0004895674393476,0.0008147395035677,0.0006918536085626,0.0013586547482161,0.0012721754617737,0.0013070140275229,0.0010545550193679,0.0006327176992864,0.0003108167492354,0.0001697352395514,0.0001236527533129,0.0001230020948012,9.045191437308868e-05,0.0001047620428134,0.0001010164189602,6.473840061162078e-05,3.310044342507645e-05,1.356202242609582e-05
6464,CO_20180131231321,167,-1.74,-77.67,20.5,4.9427,RNAC_280,PAS2,211,1.2097,-77.2563,1,1.0,3.21114041359097,5,330.812848,329.2663068,331.6899736,16.0,20.92782885719974,1,0.5605005398984978,0.7198,-0.1592994601015022,0.673185498558905,-0.1126849586604072,4.5<= M < 5.0,,0.0,6.326183817745719,0.8527409588358771,s5,0.0007435640397553,0.0007528255382262,0.000781846775739,0.0011579824678899,0.0008797721722731,0.0011789170784913,0.0015092878032619,0.0019858974311926,0.0024840330560652,0.0024957059490316,0.0019914704658511,0.0016930203465851,0.0012760395545361,0.0006638101743119,0.0002311398664627,9.641145769622834e-05,3.283697655453619e-05,1.824069418960245e-05,1.143000305810398e-05,8.915075433231396e-06,5.339875637104995e-06,4.724892966360857e-06
6511,CO_20190214062441,219,0.63,-77.79,10.0,5.0522,RNAC_280,PAS2,211,1.2097,-77.2563,0,1.0,3.21114041359097,5,87.60187867,86.09181022,88.75073657,16.0,39.78316171758937,1,-1.632799460101502,-0.7448,-0.8879994601015022,-0.5841042966084298,-1.048695163493072,5.0<= M < 5.5,50<= R < 100,25.0,45.41359423061488,0.4114781082735231,s5,0.0010255091997961,0.0010348122415902,0.0010602217268093,0.0013361190978593,0.0013069973149847,0.0015969458409785,0.0020443971926605,0.0018806875219164,0.0022333047003058,0.0026415429092762,0.0026534073486238,0.0020614013058103,0.0021423649928644,0.0021486933924566,0.0004937716299694,0.0002842361824668,0.0001919795188583,0.000120035285423,7.533937512742099e-05,5.625980835881754e-05,3.222475127420999e-05,1.360628338430173e-05
6526,CO_20190513180013,234,0.66,-78.01,15.8999999999999,4.9485,RNAC_280,PAS2,211,1.2097,-77.2563,0,1.0,3.21114041359097,5,102.5954428,103.9514897,104.4330078,16.0,56.52545087742332,1,-2.006899460101502,-0.6529,-1.353999460101502,-0.6306559889036599,-1.376243471197843,4.5<= M < 5.0,100<= R < 150,50.0,55.09547922865763,0.2582055101676561,s5,0.0004435042558613,0.0004665863109072,0.0004753333802242,0.0008116497349643,0.0005901979164118,0.0007684311284403,0.0006712884576962,0.0009537136462793,0.0008926343343527,0.0010379910723751,0.0014281233129459,0.0014973974923547,0.0007954867217125,0.0006760692558613,0.0002888653098878,0.0001352878297655,9.878498267074414e-05,6.09576625891947e-05,4.469274311926605e-05,3.350927420998981e-05,1.712399490316004e-05,6.55783995922528e-06
6629,CO_20191224190352,250,3.49,-74.0,10.0,5.9519,RNAC_282,PERC1,264,4.8094,-75.7234,1,0.44,5.91062802498362,4,239.1177827,237.5748247,239.6335836,4.210526315789473,35.05161409948214,1,1.64498685075144,0.5689,1.07608685075144,0.6123475250898605,1.032639325661579,5.5<= M < 6.0,200<= R < 250,25.0,14.65872328845501,2.93317909666555,s4,0.0265844762691131,0.0267738896126401,0.027019879296636,0.0283159511416921,0.0313507509174311,0.0409771881753312,0.0537492916513761,0.0849162883995922,0.1131439015290519,0.0740987882976554,0.0615175917838939,0.0589154899490316,0.0216553115494393,0.0100257132599388,0.0051780025637104,0.0021344163139653,0.000650898296636,0.0003535066065239,,,,
6630,CO_20191224191904,251,3.48,-74.12,10.0,5.7499,RNAC_282,PERC1,264,4.8094,-75.7234,1,0.44,5.91062802498362,4,230.1123273,228.017593,230.594449,5.714285714285714,32.6358024832499,1,1.09688685075144,0.4666,0.6302868507514396,0.4667847875209912,0.6301020632304484,5.5<= M < 6.0,200<= R < 250,25.0,14.18255287153836,1.878149250525351,s4,0.012667982324159,0.0127796434454638,0.0129296105096839,0.0139466539857288,0.0163620595412844,0.0200210271151885,0.0300872021304791,0.0413940324770642,0.0383318627319062,0.0350204151681957,0.0373563965749235,0.0251169672069317,0.0096601892364933,0.0055187389694189,0.0023657435158002,0.0010906133211009,0.0004398727288481,0.000250234138634,0.0001565406839959,,,
6633,CO_20191225021122,254,3.43,-74.16,10.0,4.7,RNAC_282,PERC1,264,4.8094,-75.7234,1,0.44,5.91062802498362,4,231.6608809,230.4010605,231.9938947,13.33333333333333,29.63632199300593,1,0.9608868507514396,0.2955,0.6653868507514397,0.3075230193465084,0.6533638314049313,4.5<= M < 5.0,200<= R < 250,25.0,12.79297647400335,1.945242894474851,s4,0.002545633717635,0.0025721496055045,0.0026266122731906,0.0028595486207951,0.0029208101457696,0.0038147672986748,0.0070954034057084,0.0081957363649337,0.0091709663822629,0.0061042811223241,0.0050371260234454,0.0048788327339449,0.001049492501529,0.0006582636207951,0.0002441121865443,0.0001238962140672,4.519429153924567e-05,2.105385626911315e-05,1.506749745158002e-05,9.139910295616715e-06,5.573255861365952e-06,3.415323139653415e-06
6635,CO_20191226034829,256,3.43,-74.17,19.0,4.6,RNAC_282,PERC1,264,4.8094,-75.7234,1,0.44,5.91062802498362,4,231.0712212,231.1884245,232.0477856,13.33333333333333,29.68861001608935,1,1.32248685075144,0.287,1.03548685075144,0.3195715874731849,1.002915263278255,4.5<= M < 5.0,200<= R < 250,25.0,12.84825079553842,2.816477105887791,s4,0.0033974829653414,0.0034093640621814,0.0034512395606523,0.0040521044964322,0.0054444789643221,0.0051547414097859,0.0081896872415902,0.0084814556391437,0.0118564622528032,0.0101986271559633,0.0063223396034658,0.0067741194373088,0.0015052814566768,0.000676122775739,0.0001941123904179,9.811210499490316e-05,4.939523955147808e-05,2.089045158002039e-05,1.344091335372069e-05,9.346451580020388e-06,5.804328236493375e-06,3.259270132517839e-06
6656,CO_20191224190352,250,3.49,-74.0,10.0,5.9519,RNAC_283,PERC2,265,4.8084,-75.7237,1,0.06,1.74882906730281,2,239.0764535,237.5337595,239.5903122,5.714285714285714,34.90184804672203,1,1.583778703656481,0.5689,1.014878703656481,0.6123475250898605,0.9714311785666205,5.5<= M < 6.0,200<= R < 250,25.0,14.59861376382766,2.759028716983904,s2,0.0090452578705402,0.0091392262395514,0.0093209949714576,0.0101890767828746,0.0140169058613659,0.0212053025688073,0.033547413659531,0.0235568692252803,0.0315595709480122,0.0245407078287461,0.0188991093985728,0.0112247426299694,0.0114111633027522,0.0063281941345565,0.0039457342782874,0.0015746390917431,0.0005108380183486,0.0003448709561671,0.0002306731712538,,,
6657,CO_20191224191904,251,3.48,-74.12,10.0,5.7499,RNAC_283,PERC2,265,4.8084,-75.7237,1,0.06,1.74882906730281,2,230.0667252,227.9716673,230.5469404,8.88888888888889,32.28369263375082,1,1.197478703656481,0.4666,0.7308787036564809,0.4667847875209912,0.7306939161354897,5.5<= M < 6.0,200<= R < 250,25.0,14.03231719219117,2.076904789932014,s2,0.0050733525545361,0.0051513522048929,0.0053415829938837,0.0075730626075433,0.0091717537981651,0.011463733088685,0.0170945116819571,0.0159142001121304,0.0109101817838939,0.0090933587553516,0.0106345284505606,0.0052081792538226,0.0045932693374108,0.0033734724352701,0.0016742303843017,0.0008960157104994,0.0003469716513761,0.000198852490316,0.0001236399796126,8.392525382262998e-05,5.821040876656473e-05,
6660,CO_20191225021122,254,3.43,-74.16,10.0,4.7,RNAC_283,PERC2,265,4.8084,-75.7237,1,0.06,1.74882906730281,2,231.6123651,230.3507554,231.9437898,13.33333333333333,29.66011894944501,1,0.8409787036564809,0.2955,0.5454787036564809,0.3075230193465084,0.5334556843099725,4.5<= M < 5.0,200<= R < 250,25.0,12.80593069227503,1.725434156349817,s2,0.0008160381681957,0.000889329304791,0.001172324404689,0.0026174608980632,0.0037479019429153,0.0022426832446483,0.0032847356768603,0.0023671765158002,0.0023518165300713,0.0019672442874617,0.0015456114831804,0.0010960310642201,0.0004452890479102,0.0004152555443425,0.0001616714638124,9.71091743119266e-05,2.892335779816514e-05,1.274350764525994e-05,7.912383282364934e-06,6.156317023445463e-06,3.424835881753313e-06,1.979156982670744e-06
6662,CO_20191226034829,256,3.43,-74.17,19.0,4.6,RNAC_283,PERC2,265,4.8084,-75.7237,1,0.06,1.74882906730281,2,231.0222463,231.137139,231.9961772,16.0,29.71087753771076,1,1.333478703656481,0.287,1.046478703656481,0.3195715874731849,1.013907116183296,4.5<= M < 5.0,200<= R < 250,25.0,12.86061321520046,2.847606177615484,s2,0.0012415995810397,0.0014135635392456,0.001878711922528,0.004120652737003,0.0041389913251783,0.0043013312120285,0.0040183807074413,0.0023799069796126,0.0027780385800203,0.00211064508053,0.0016653621957186,0.000947745296636,0.0007025074097859,0.0003273319673802,0.0001172378664627,5.086345565749235e-05,2.273298165137615e-05,1.085210907237513e-05,6.19216004077472e-06,4.314795107033639e-06,2.692202854230377e-06,1.532114169215087e-06
6683,CO_20191224190352,250,3.49,-74.0,10.0,5.9519,RNAC_284,PERC3,266,4.8039,-75.7245,1,0.42,4.90775125783918,4,238.8426556,237.3112496,239.3555102,8.0,34.26568141148247,1,0.651658919663477,0.5689,0.08275891966347698,0.6123475250898605,0.03931139457361654,5.5<= M < 6.0,200<= R < 250,25.0,14.34655016935864,1.086279896255607,s4,0.0087330978858307,0.0087501216452599,0.0088156810142711,0.0089542166187563,0.009157373374108,0.0097866585688073,0.0147042010601427,0.0155580063200815,0.0199212336697247,0.0297089607747196,0.0409824934556574,0.0267458749541284,0.0130045619673802,0.0072599288674821,0.0037413944209989,0.0014014920581039,0.0004978121549439,0.0003091224974515,0.0002509375433231,0.0001786424250764,0.0001014349021406,
6684,CO_20191224191904,251,3.48,-74.12,10.0,5.7499,RNAC_284,PERC3,266,4.8039,-75.7245,1,0.42,4.90775125783918,4,229.8152083,227.7283611,230.2944637,11.42857142857143,29.17287828914312,1,0.285458919663477,0.4666,-0.181141080336523,0.4667847875209912,-0.1813258678575141,5.5<= M < 6.0,200<= R < 250,25.0,12.69405906812788,0.8343176445783469,s4,0.0050667693088685,0.0050836858848114,0.0051318627502548,0.0052524088542303,0.0055537589459734,0.0056707041029561,0.008374761559633,0.0090949363261977,0.0078572643058103,0.0110784632619775,0.0187765171865443,0.0146302938634046,0.0060511141896024,0.0034814428827726,0.001789276235474,0.0008704704791029,0.0003978156697247,0.0001849598216106,0.0001321802976554,8.639526605504588e-05,6.709948114169215e-05,4.264955249745158e-05
6687,CO_20191225021122,254,3.43,-74.16,10.0,4.7,RNAC_284,PERC3,266,4.8039,-75.7245,1,0.42,4.90775125783918,4,231.3488053,230.0870025,231.6793777,16.0,29.74702559952968,1,-0.390041080336523,0.2955,-0.685541080336523,0.3075230193465084,-0.6975640996830315,4.5<= M < 5.0,200<= R < 250,25.0,12.85808481308361,0.5038175500411888,s4,0.0005824483516819,0.0005897523394495,0.0005930721121304,0.0006045397798165,0.0006382679785932,0.0007162271641182,0.0014008447706422,0.0018326405973496,0.0016358984087665,0.0018125323771661,0.002033869069317,0.0017968259949031,0.0007580319398572,0.0003947923129459,0.0001378960846075,8.090928134556575e-05,2.935867380224261e-05,1.758691131498471e-05,1.026342099898063e-05,7.007506625891947e-06,4.134392456676861e-06,2.055742099898064e-06
6689,CO_20191226034829,256,3.43,-74.17,19.0,4.6,RNAC_284,PERC3,266,4.8039,-75.7245,1,0.42,4.90775125783918,4,230.7567952,230.8736161,231.7297352,20.0,29.77772532153138,1,-0.110241080336523,0.287,-0.397241080336523,0.3195715874731849,-0.4298126678097079,4.5<= M < 5.0,200<= R < 250,25.0,12.90437635681438,0.6721719586558674,s4,0.0007164917186544,0.0007231157940876,0.000725888833843,0.0007496495341488,0.0008050893302752,0.0009319788807339,0.0013728411508664,0.001897522767584,0.0021425776360856,0.0026446454087665,0.0026428459582059,0.002011807872579,0.00085714008053,0.0003262424780835,0.000106479235474,5.223303465851173e-05,2.698959938837921e-05,1.366125891946993e-05,7.76653007135576e-06,4.822939857288482e-06,3.189184505606524e-06,2.091377166156983e-06
6737,CO_20190126123226,215,3.03,-75.72,10.0,5.6148,RNAC_285,PIZC,212,4.9653,-77.3597,1,0.24,1.4704388834763,3,281.740179,277.3470404,282.0537197,10.0,0.0,0,-0.9485798563117901,0.0052,-0.9537798563117901,0.0717015906062698,-1.02028144691806,5.5<= M < 6.0,250<= R < 300,,0.0,0.3852819572234975,s3,0.0004293722589194,0.0004332113914373,0.0004355574362895,0.0004303382691131,0.0004316502018348,0.0004364557767584,0.0004381510917431,0.00051169372579,0.0005758098786952,0.0006362009255861,0.0006480603822629,0.0007580768685015,0.0010794675290519,0.001308475698267,0.000975679482161,0.0009603220988786,0.0005740725117227,0.0002716616330275,0.0002176790621814,0.0001536807247706,0.0001360881845056,0.0001059079327217
6738,CO_20190128210709,216,3.08,-75.65,13.1,5.4808,RNAC_285,PIZC,212,4.9653,-77.3597,1,0.24,1.4704388834763,3,282.7087175,278.7791284,283.1570381,10.0,0.0,0,-1.21677985631179,-0.1838,-1.03297985631179,-0.0999893309835159,-1.116790525328274,5.0<= M < 5.5,250<= R < 300,,0.0,0.3559447145805708,s3,0.0002745243139653,0.0002770145932721,0.0002829919857288,0.0002790691620795,0.0002814292487257,0.0002895567573904,0.0003100869480122,0.0003649727023445,0.0005042792996941,0.0004076362048929,0.0004705289011213,0.0006536543129459,0.0005584762375127,0.0006671686146788,0.0004985162313965,0.000579583362895,0.0003667026829765,0.0001950144485219,0.0001355396880733,0.0001137504036697,8.51607125382263e-05,6.265722018348624e-05
6782,CO_20191224190352,250,3.49,-74.0,10.0,5.9519,RNAC_286,PLNC,267,3.1943,-75.6455,0,0.3,1.92024000996197,3,184.1437958,179.6760167,184.8046977,8.0,0.0,0,1.435107587128066,0.5689,0.8662075871280662,0.6123475250898605,0.8227600620382056,5.5<= M < 6.0,150<= R < 200,,0.0,2.377875845148996,s3,0.0199445173190621,0.0200627022935779,0.020238048786952,0.0224269441284403,0.0255413164933741,0.0320799439857288,0.036661313088685,0.0467128696432212,0.0594711347400611,0.0559970402446483,0.0398093857696228,0.0484828349133537,0.0404251866258919,0.0253176219469928,0.0092532163537206,0.004323277980632,0.0012218763567787,0.0006539491437308,0.0004086244464831,0.0002687171641182,0.0001815344393476,
6783,CO_20191224191904,251,3.48,-74.12,10.0,5.7499,RNAC_286,PLNC,267,3.1943,-75.6455,0,0.3,1.92024000996197,3,171.2117639,168.8702005,171.8506437,5.714285714285714,0.0,0,1.602607587128066,0.4666,1.136007587128066,0.4667847875209912,1.135822799607075,5.5<= M < 6.0,150<= R < 200,,0.0,3.114309901131883,s3,0.0200125917125382,0.020102326941896,0.0202949325993883,0.0208495063506625,0.0239143974311926,0.027323062069317,0.0436780729765545,0.0452925028236493,0.0426778824974515,0.0599813667278287,0.0491779240061162,0.0577626924362894,0.0284383002548419,0.0165196085830784,0.0082350349898063,0.0031656181600407,0.0009401389092762,0.0005136165616717,0.0003148890479102,,,
6786,CO_20191225021122,254,3.43,-74.16,10.0,4.7,RNAC_286,PLNC,267,3.1943,-75.6455,0,0.3,1.92024000996197,3,167.2974088,167.020728,167.7509341,11.42857142857143,0.0,0,1.144307587128066,0.2955,0.8488075871280663,0.3075230193465084,0.8367845677815577,4.5<= M < 5.0,150<= R < 200,,0.0,2.336858689554687,s3,0.0032654284087665,0.0032761885107033,0.003309219158002,0.0034227117054026,0.0039972058634046,0.0043750353200815,0.007716336296636,0.0089022570733944,0.0092251756829765,0.005989906972477,0.0088430924291539,0.0064299499306829,0.0051842639062181,0.0030741822844036,0.0008805972925586,0.0003901594780835,0.000139657972477,7.08764750254842e-05,4.345635168195718e-05,2.936078389398573e-05,1.773584301732926e-05,9.822374108053008e-06
6788,CO_20191226034829,256,3.43,-74.17,19.0,4.6,RNAC_286,PLNC,267,3.1943,-75.6455,0,0.3,1.92024000996197,3,166.1440681,165.8097985,167.487062,16.0,0.0,0,0.9925075871280662,0.287,0.7055075871280663,0.3195715874731849,0.6729359996548814,4.5<= M < 5.0,150<= R < 200,,0.0,2.02487422420959,s3,0.0026901232935779,0.0027223188970438,0.002764595374108,0.0028402785198776,0.0034642589908256,0.0045497902762487,0.0083814921376146,0.0081835556585117,0.0065877353455657,0.0065748452283384,0.0072611078460754,0.0053391283873598,0.0031166089245667,0.0018477637706422,0.0005337224311926,0.000228419188583,8.659239347604485e-05,4.230519469928645e-05,2.628271967380224e-05,1.838779612640163e-05,1.151178185524974e-05,6.534889908256881e-06
6810,CO_20180719053934,179,3.43,-74.6,47.8,4.8688,RNAC_287,POP2,249,2.5403,-76.6761,1,0.4,4.51257043046719,3,251.4727769,253.7667665,256.5771104,16.0,19.24730766749922,1,-1.016213365584027,0.0868,-1.103013365584027,0.1316574873149184,-1.147870852898945,4.5<= M < 5.0,250<= R < 300,0.0,7.653833510238388,0.331869531210317,s3,0.0004449721620795,0.0004536911875637,0.0004589092579001,0.0005161087726809,0.0008121817594291,0.0012948370723751,0.001194116864424,0.0010695255423037,0.0008405713761467,0.0007674768552497,0.0009896205423037,0.0003212463567787,0.0001484870550458,7.727503261977574e-05,3.80977125382263e-05,2.423562079510704e-05,8.07348012232416e-06,6.085579001019368e-06,3.439415902140673e-06,2.476755351681957e-06,1.563338430173293e-06,8.502415902140673e-07
6846,CO_20190126123226,215,3.03,-75.72,10.0,5.6148,RNAC_287,POP2,249,2.5403,-76.6761,1,0.4,4.51257043046719,3,119.4390536,118.2958992,120.4016721,11.42857142857143,27.64377568331222,1,0.2218866344159732,0.0052,0.2166866344159732,0.0717015906062698,0.1501850438097034,5.5<= M < 6.0,100<= R < 150,25.0,23.1446707338212,1.241954855244111,s3,0.0115740346585117,0.0117205693985728,0.0121644498980632,0.0151691298369011,0.0255464341896024,0.0362160736697247,0.0313621894189602,0.0241818916207951,0.0245647704281345,0.019655185127421,0.0299308361977573,0.0080495861304791,0.0026938067166156,0.0019605781355759,0.0006027038053007,0.0003700487145769,0.0002266484485219,0.0002548736472986,0.0002561624536187,0.0001955012640163,0.0001101238318042,4.5564499490316e-05
6847,CO_20190128210709,216,3.08,-75.65,13.1,5.4808,RNAC_287,POP2,249,2.5403,-76.6761,1,0.4,4.51257043046719,3,128.5714756,128.1986446,129.8014367,11.42857142857143,28.32309735824829,1,0.05448663441597318,-0.1838,0.2382866344159732,-0.0999893309835159,0.1544759653994891,5.0<= M < 5.5,100<= R < 150,25.0,22.02906766533858,1.269072900666538,s3,0.0074960921783893,0.0076264227410805,0.0076634403975535,0.0091462050570846,0.0153151494495412,0.0224575900917431,0.0310271921406727,0.0156763728134556,0.0122596633537206,0.0098197123730886,0.0126814691131498,0.0040511726360856,0.0012673806860346,0.0010927531019367,0.0003153945759429,0.0001667874148827,0.0001505965107033,0.0001586575076452,0.0001616139582059,0.0001245604617737,6.602806014271152e-05,2.947584811416922e-05
6881,CO_20191224190352,250,3.49,-74.0,10.0,5.9519,RNAC_287,POP2,249,2.5403,-76.6761,1,0.4,4.51257043046719,3,314.1121797,308.3649571,314.5370663,8.88888888888889,0.0,0,0.8875866344159731,0.5689,0.3186866344159731,0.6123475250898605,0.2752391093261126,5.5<= M < 6.0,,,0.0,1.375320279329586,s3,0.0076772031406727,0.0077198859092762,0.0078003215372069,0.0080068123455657,0.0093658224036697,0.0128850980428134,0.015528685158002,0.0144534795718654,0.0174829722018348,0.017625468216106,0.0272254231396534,0.0134527794189602,0.0048167786952089,0.0031057914250764,0.0017805436493374,0.0007224796044852,0.0002135795973496,0.0001609291661569,0.0001235915749235,0.0001374130519877,0.0001199242721712,
